K06G21J 16.5   0.15 K1014  87.60827   43.31441    0.20437    9.85591  0.1649049  0.23155599   2.6264272  2 E2010-C46    66   3 2006-2010 0.45 M-v 38h MPC        0000          2006 GJ21          20100210
K06H11N 16.7   0.15 K1014  36.60176  344.99537  126.14101    6.36188  0.0291970  0.21945279   2.7221286  2 E2010-C46    19   3 2006-2010 0.27 M-v 38h MPC        0000          2006 HN11          20100210
K06K47T 17.8   0.15 K1014 285.75367   61.58720  196.53422    3.43725  0.1980966  0.22676726   2.6632737  3 E2010-C46    28   2 2002-2006 0.29 M-v 38h MPC        0000          2006 KT47          20060602
K06O18O 16.0   0.15 K1014 287.00165  257.87510   40.34575   17.70918  0.2498437  0.23073434   2.6326587  2 E2010-C46    31   3 2002-2010 0.48 M-v 38h MPC        0000          2006 OO18          20100209
K06QI6W 17.3   0.15 K1014 285.45550  264.68573   91.89658    1.75776  0.0649822  0.23607333   2.5928144  1 E2010-C46    27   4 2004-2009 0.34 M-v 38h MPC        0000          2006 QW186         20090428
K06R97O 16.5   0.15 K1014 163.00497  263.93579  198.69389   14.64734  0.2912600  0.18039685   3.1020592  1 E2010-C46    38   3 2001-2008 0.46 M-v 38h MPC        0000          2006 RO97          20080505
K06S20F 15.0   0.15 K1014 342.32250  282.48328  299.95683   11.13510  0.0479326  0.17508668   3.1644676  0 E2010-C46    64   7 2000-2010 0.52 M-v 38h MPC        1000          2006 SF20          20100209
K06SS7V 15.8   0.15 K1014 184.86393  172.69780  284.31515   21.12006  0.0394197  0.22562254   2.6722744  3 E2010-C46    22   2 2006-2008 0.58 M-v 38h MPC        0000          2006 SV287         20080201
K06UL5A 17.5   0.15 K1014 113.40484  112.15110  233.94802   19.34646  0.0934092  0.36812146   1.9281551  3 E2010-C46    71   3 1998-2008 0.61 M-v 38h MPC        0000          2006 UA215         20080514
K06X03V 16.9   0.15 K1014 165.53259  230.88038  110.14323   23.57144  0.0920051  0.37190663   1.9150499  2 E2010-C46    54   4 2002-2008 0.49 M-v 38h MPC        0000          2006 XV3           20080826
K06X55B 16.2   0.15 K1014 232.23412   31.06685   53.14984    5.71963  0.2013984  0.19959300   2.8998299  4 E2010-C46    30   2 2006-2008 0.46 M-v 38h MPC        0000          2006 XB55          20080527
K06Y52W 17.6   0.15 K1014 319.37756  174.22663  248.13968    0.71029  0.1710761  0.25596257   2.4566978  3 E2010-C46    30   2 2006-2009 0.28 M-v 38h MPC        0000          2006 YW52          20090921
K07BA1S 17.2   0.15 K1014 228.31302  359.93446  155.39134    7.90027  0.2167122  0.23041629   2.6350808  1 E2010-C46    28   4 2001-2009 0.40 M-v 38h MPC        0000          2007 BS101         20090920
K07C00V 16.0   0.15 K1014   8.38776   38.56023  318.93444   25.30962  0.1007274  0.21943717   2.7222578  3 E2010-C46    49   3 2000-2009 0.60 M-v 38h MPC        0000          2007 CV            20090827
K07C50R 17.1   0.15 K1014 296.23932  283.91451  229.69981    5.97048  0.0444199  0.29045279   2.2581477  1 E2010-C46    42   5 2002-2009 0.44 M-v 38h MPC        0000          2007 CR50          20091211
K07C65N 17.6   0.15 K1014 310.06162  287.78085  180.68437    7.32779  0.2571997  0.27098110   2.3650666  2 E2010-C46    34   3 2002-2009 0.69 M-v 38h MPC        0000          2007 CN65          20091122
K07D29V 17.0   0.15 K1014  59.73446  193.40706  129.49204    2.33029  0.0283038  0.20820148   2.8193360  1 E2010-C46    32   5 1997-2009 0.31 M-v 38h MPC        0000          2007 DV29          20090923
K07D36N 16.1   0.15 K1014  92.92347  334.31476    9.03929    5.52388  0.2462481  0.24445798   2.5331831  3 E2010-C46    47   3 2003-2010 0.37 M-v 38h MPC        0000          2007 DN36          20100110
K07E34T 17.8   0.15 K1014 277.59216   69.40585   99.57132    3.06019  0.1198010  0.26438525   2.4042404  1 E2010-C46    34   4 1996-2009 0.48 M-v 38h MPC        0000          2007 ET34          20091126
K07E48D 17.2   0.15 K1014 294.26008   10.40154  173.89202    5.31026  0.0999024  0.28206321   2.3027056  3 E2010-C46    36   3 1993-2008 0.51 M-v 38h MPC        0000          2007 ED48          20080906
K07EG1B 16.9   0.15 K1014 351.83118  185.67504  329.13316    5.99974  0.0515932  0.30711464   2.1757168  1 E2010-C46    71   6 2000-2010 0.52 M-v 38h MPC        1000          2007 EB161         20100210
K07EI8K 15.7   0.15 K1014 308.60886  186.89698  199.72721    4.94311  0.1884569  0.17412004   3.1761686  3 E2010-C46    34   3 2004-2008 0.40 M-v 38h MPC        0000          2007 EK188         20080531
K07F15Y 17.5   0.15 K1014 322.24024  217.80717  312.77004    4.45888  0.0678926  0.30716793   2.1754652  1 E2010-C46    39   4 1994-2010 0.48 M-v 38h MPC        0000          2007 FY15          20100209
K07J02H 15.6   0.15 K1014  52.73472  241.77076  127.35294   17.44002  0.0487830  0.18164088   3.0878793  0 E2010-C46    32   5 2000-2010 0.34 M-v 38h MPC        0000          2007 JH2           20100209
K07J27R 16.2   0.15 K1014 229.13168  235.31414   66.08278    5.99934  0.2531987  0.27528073   2.3403753  1 E2010-C46    62   5 2000-2010 0.44 M-v 38h MPC        1000          2007 JR27          20100210
K07M05W 16.5   0.15 K1014 165.99744  239.59788  104.58863    5.38054  0.1070338  0.22913191   2.6449188  0 E2010-C46    49   5 1995-2010 0.38 M-v 38h MPC        0000          2007 MW5           20100210
K07M24F 15.4   0.15 K1014 106.09374  347.49536   32.54948    7.68707  0.1182817  0.18753265   3.0228606  0 E2010-C46    73   6 2002-2010 0.50 M-v 38h MPC        1000          2007 MF24          20100209
K07O06A 16.3   0.15 K1014 254.05722  162.13576  110.23086    7.48347  0.1358530  0.24176690   2.5519460  1 E2010-C46    32   5 2002-2010 0.68 M-v 38h MPC        0000          2007 OA6           20100210
K07P00J 15.8   0.15 K1014 240.83050  101.82485  156.18479   12.71893  0.1373479  0.21513856   2.7583998  1 E2010-C46    67   7 1992-2010 0.55 M-v 38h MPC        1000          2007 PJ            20100204
K07R08Q 18.6   0.15 K1014 185.60523   30.80011  340.04771    0.80931  0.2551995  0.23032819   2.6357526  3 E2010-C46    38   3 2001-2007 0.43 M-v 38h MPC        0000          2007 RQ8           20071107
K07R60Q 15.6   0.15 K1014 164.68842   11.70265  314.00741    5.05365  0.1553623  0.17303329   3.1894535  1 E2010-C46    51   4 2001-2010 0.55 M-v 38h MPC        0000          2007 RQ60          20100209
K07RI7E 16.4   0.15 K1014 326.71837   36.45975  197.26686    8.56562  0.1176480  0.23836511   2.5761684  2 E2010-C46    41   4 2003-2010 0.44 M-v 38h MPC        0000          2007 RE187         20100208
K07RR7L 14.7   0.15 K1014 234.07662  354.00131  280.49999   11.02514  0.0984846  0.18862883   3.0111381  0 E2010-C46    83   7 1998-2010 0.52 M-v 38h MPC        1000          2007 RL277         20100209
K07RS1H 14.7   0.15 K1014 209.21667  353.53508  298.99065   15.35170  0.0645365  0.15835875   3.3835661  0 E2010-C46    54   7 2000-2010 0.55 M-v 38h MPC        1000          2007 RH281         20100209
K07RV9C 17.4   0.15 K1014 200.25380  135.44404  277.82613    4.73452  0.1956377  0.27804116   2.3248592  1 E2010-C46    37   4 2000-2009 0.73 M-v 38h MPC        0000          2007 RC319         20090401
K07RV9Q 16.1   0.15 K1014 102.22678  280.56429  190.65264   13.67884  0.0347218  0.22800220   2.6536482  2 E2010-C46    50   4 2002-2009 0.47 M-v 38h MPC        1000          2007 RQ319         20090219
K07RV9T 15.4   0.15 K1014 178.06978  341.45080  342.17345    4.12432  0.0785990  0.17312218   3.1883616  1 E2010-C46    62   5 1999-2007 0.71 M-v 38h MPC        0000          2007 RT319         20071012
K07S11Z 16.0   0.15 K1014 286.19726  225.26694   66.68136   11.02927  0.2368176  0.27685282   2.3315071  1 E2010-C46    58   7 2000-2010 0.54 M-v 38h MPC        1000          2007 SZ11          20100209
K07TH2Q 15.2   0.15 K1014 124.91306  270.05477  155.61922   26.27898  0.2261357  0.18084619   3.0969187  1 E2010-C46    69   4 2001-2010 0.53 M-v 38h MPC        1000          2007 TQ172         20100207
K07TK4Z 16.3   0.15 K1014 283.16120  162.98855  128.30208    2.74600  0.1538649  0.23745118   2.5827745  0 E2010-C46    87   7 1994-2010 0.43 M-v 38h MPC        1000          2007 TZ204         20100209
K07V20T 16.3   0.15 K1014 351.03336  171.68349   33.88768    9.00875  0.1268408  0.22515076   2.6760061  2 E2010-C46    29   4 2001-2010 0.48 M-v 38h MPC        0000          2007 VT20          20100209
K07V46R 16.0   0.15 K1014  33.69803  279.86769  239.21800   22.48322  0.0859492  0.17209123   3.2010827  3 E2010-C46    16   2 2007-2010 0.40 M-v 38h MPC        0000          2007 VR46          20100207
K07W17O 14.6   0.15 K1014 283.47135   49.19121  233.32539   13.87488  0.0288381  0.18308019   3.0716742  1 E2010-C46    68   6 2001-2010 0.52 M-v 38h MPC        1000          2007 WO17          20100209
K07Y04A 14.1   0.15 K1014 319.85785  308.23333  282.53880   23.32115  0.1352902  0.17420618   3.1751215  1 E2010-C46    68   4 2006-2010 0.41 M-v 38h MPC        1000          2007 YA4           20100211
K08GB2R 15.1   0.15 K1014 150.70297   85.28355   65.69687   25.45932  0.1007498  0.17304418   3.1893197  2 E2010-C46    32   4 1997-2008 0.77 M-v 38h MPC        0000          2008 GR112         20080506
K08L15G 16.2   0.15 K1014 120.14156  194.17909  102.20402   22.92744  0.1538805  0.27001607   2.3706984  1 E2010-C46    38   5 2001-2009 0.51 M-v 38h MPC        0000          2008 LG15          20091217
K08O10O 15.6   0.15 K1014  99.20233  189.25241  117.77101    9.58026  0.1949756  0.18221628   3.0813753  1 E2010-C46    59   5 2002-2010 0.55 M-v 38h MPC        1000          2008 OO10          20100210
K08Q05L 15.2   0.15 K1014  54.80093   52.51210  358.55276   15.82230  0.2207754  0.17811306   3.1285195  2 E2010-C46    64   3 2005-2010 0.46 M-v 38h MPC        0000          2008 QL5           20100209
K08Q13R 17.4   0.15 K1014  79.28278  106.49959  289.39918    3.41769  0.2325223  0.24617249   2.5214075  3 E2010-C46    46   4 2004-2010 0.50 M-v 38h MPC        0000          2008 QR13          20100210
K08Q37P 16.6   0.15 K1014  43.94183   85.66385  349.32703   11.36823  0.1664640  0.22573670   2.6713734  2 E2010-C46    32   3 2006-2010 0.46 M-v 38h MPC        0000          2008 QP37          20100209
K08R26A 16.5   0.15 K1014  61.17612  119.95188  303.13132   12.42897  0.2590455  0.23667576   2.5884128  3 E2010-C46    43   3 2000-2008 0.56 M-v 38h MPC        0000          2008 RA26          20081101
K08R30C 16.9   0.15 K1014   3.83325  136.15134  351.45272    2.46589  0.0447584  0.27197577   2.3592968  1 E2010-C46    62   8 1992-2010 0.51 M-v 38h MPC        1000          2008 RC30          20100209
K08RA6A 15.4   0.15 K1014 152.37727  300.94944   25.57073   11.72698  0.2011904  0.23318578   2.6141751  1 E2010-C46    85   6 1991-2010 0.44 M-v 38h MPC        1000          2008 RA106         20100209
K08RA8K 15.4   0.15 K1014  33.62376  222.49133  205.54760    8.42263  0.3139644  0.12503904   3.9607032  1 E2010-C46    64   5 1992-2010 0.48 M-v 38h MPC        0000          2008 RK108         20100209
K08RD2A 16.4   0.15 K1014  91.92485  222.38200  160.07338   14.13872  0.2647373  0.22356595   2.6886377  1 E2010-C46    33   4 1999-2010 0.51 M-v 38h MPC        0000          2008 RA132         20100210
K08RD2E 17.0   0.15 K1014 121.99573  261.06673  103.13988    6.72703  0.1045006  0.26674729   2.3900265  1 E2010-C46    34   6 2001-2010 0.45 M-v 38h MPC        0000          2008 RE132         20100210
K08RD4E 16.4   0.15 K1014  62.74421  300.24344  124.44681    8.16672  0.1810705  0.23411210   2.6072748  1 E2010-C46    30   6 1997-2010 0.59 M-v 38h MPC        0000          2008 RE134         20100210
K08RE4U 17.2   0.15 K1014 319.19952   46.63456  132.18959    3.94783  0.0548006  0.28026107   2.3125663  1 E2010-C46    56   7 2000-2010 0.43 M-v 38h MPC        1000          2008 RU144         20100112
K08S04E 16.3   0.15 K1014  90.25587  274.74630  112.49016    3.35952  0.1511724  0.22771647   2.6558676  1 E2010-C46    72   7 1991-2010 0.53 M-v 38h MPC        1000          2008 SE4           20100209
K08S31M 16.5   0.15 K1014  92.37113  150.29439  249.75368    6.31159  0.0282410  0.25505286   2.4625360  1 E2010-C46    44   5 2001-2010 0.58 M-v 38h MPC        0000          2008 SM31          20100209
K08S32K 15.6   0.15 K1014  34.60928  105.82925  343.86523   12.35207  0.1292014  0.21390645   2.7689819  2 E2010-C46    47   3 2004-2010 0.48 M-v 38h MPC        0000          2008 SK32          20100209
K08S42A 15.8   0.15 K1014  31.05188  274.63837  174.06816   13.17037  0.2049825  0.20951242   2.8075631  1 E2010-C46    52   5 2003-2010 0.50 M-v 38h MPC        0000          2008 SA42          20100209
K08S52N 16.9   0.15 K1014  87.39626  204.20681  191.85384    2.80256  0.1661344  0.22645545   2.6657180  2 E2010-C46    94   3 2006-2010 0.45 M-v 38h MPC        0000          2008 SN52          20100210
K08S56F 15.6   0.15 K1014 164.27795  286.20119   25.24306    6.57723  0.0686806  0.21609269   2.7502742  1 E2010-C46   100   6 1999-2010 0.55 M-v 38h MPC        1000          2008 SF56          20100209
K08S59Q 16.3   0.15 K1014 104.75085  330.44335   49.20120    4.84909  0.1188983  0.21771021   2.7366348  2 E2010-C46    39   4 2002-2010 0.35 M-v 38h MPC        0000          2008 SQ59          20100210
K08S59Z 15.9   0.15 K1014  84.84024   17.44134    9.55921   12.53683  0.1673432  0.22080203   2.7110280  2 E2010-C46    72   3 2006-2010 0.49 M-v 38h MPC        0000          2008 SZ59          20100209
K08S60M 17.3   0.15 K1014 151.16261   38.16488  305.22073    3.30746  0.2282595  0.29421300   2.2388662  1 E2010-C46    56   6 1998-2010 0.47 M-v 38h MPC        0000          2008 SM60          20100210
K08S67D 16.0   0.15 K1014 133.10917   25.77231  313.32441   12.22425  0.2545749  0.22898969   2.6460138  3 E2010-C46    56   4 1999-2010 0.51 M-v 38h MPC        0000          2008 SD67          20100209
K08S83L 16.5   0.15 K1014 116.40059    9.36364  354.77410    7.19644  0.1494258  0.23749994   2.5824210  1 E2010-C46    62   6 2000-2010 0.48 M-v 38h MPC        0000          2008 SL83          20100210
K08S97M 16.0   0.15 K1014  17.30053  116.75916  358.65721    4.76316  0.0910474  0.22183723   2.7025875  0 E2010-C46    70   6 1999-2010 0.39 M-v 38h MPC        1000          2008 SM97          20100209
K08SA6M 16.5   0.15 K1014 106.03296  299.75871   79.06426    1.67325  0.0831377  0.21327620   2.7744343  0 E2010-C46    64   9 1995-2010 0.45 M-v 38h MPC        1000          2008 SM106         20100210
K08SA8Q 16.9   0.15 K1014  26.33442  264.41003  188.58180    8.30647  0.1312728  0.23960412   2.5672797  1 E2010-C46    52   5 2000-2010 0.45 M-v 38h MPC        1000          2008 SQ108         20100209
K08SB8B 17.1   0.15 K1014 151.54424  338.75439   15.00048    4.19966  0.0649098  0.27502285   2.3418381  3 E2010-C46    59   3 2003-2010 0.43 M-v 38h MPC        0000          2008 SB118         20100209
K08SH6C 18.0   0.15 K1014 156.17483  120.41368  227.36618    3.49091  0.1948605  0.29911042   2.2143607  4 E2010-C46    54   2 2004-2008 0.47 M-v 38h MPC        0000          2008 SC176         20081130
K08SJ7M 16.8   0.15 K1014 139.75880  276.33716   73.06622    3.62069  0.0934602  0.22670387   2.6637703  1 E2010-C46    44   5 2001-2010 0.30 M-v 38h MPC        0000          2008 SM197         20100210
K08SK8A 15.6   0.15 K1014 120.86883  227.47529  127.23683   13.66632  0.2644770  0.22935297   2.6432189  1 E2010-C46    54   5 1999-2010 0.49 M-v 38h MPC        1000          2008 SA208         20100210
K08SL8G 16.4   0.15 K1014 153.64118    0.14019  332.29101    9.11116  0.2236111  0.24587295   2.5234549  3 E2010-C46    57   5 2002-2010 0.49 M-v 38h MPC        0000          2008 SG218         20100210
K08SM2Y 16.8   0.15 K1014  72.42215   58.65436  344.58548    8.08341  0.1537517  0.21523021   2.7576167  1 E2010-C46    38   4 2003-2010 0.45 M-v 38h MPC        0000          2008 SY222         20100210
K08SP5C 16.2   0.15 K1014 185.45554  137.32048  153.05143    7.26978  0.0516437  0.21549703   2.7553399  2 E2010-C46    42   5 2002-2010 0.61 M-v 38h MPC        0000          2008 SC255         20100208
K08SR2H 15.2   0.15 K1014  76.65724  345.75575   52.61738   10.92220  0.1040494  0.14683723   3.5583221  1 E2010-C46    36   5 2001-2010 0.44 M-v 38h MPC        0000          2008 SH272         20100209
K08SS0G 16.9   0.15 K1014 287.86120   25.70258  197.28292    5.92776  0.1114091  0.26299341   2.4127156  2 E2010-C46    29   4 2003-2010 0.53 M-v 38h MPC        0000          2008 SG280         20100209
K08ST0Q 17.5   0.15 K1014  98.13285  323.92306   79.58846    3.65324  0.1941407  0.25645785   2.4535338  2 E2010-C46    34   3 2000-2008 0.41 M-v 38h MPC        0000          2008 SQ290         20081231
K08ST1F 17.3   0.15 K1014 164.57425  238.90811   64.40094    3.98309  0.1977887  0.26917369   2.3756419  1 E2010-C46    37   6 2000-2010 0.55 M-v 38h MPC        0000          2008 SF291         20100106
K08ST6D 16.9   0.15 K1014 109.75142  243.10996  124.03804   12.92570  0.3323547  0.23444231   2.6048261  2 E2010-C46    28   3 1997-2008 0.63 M-v 38h MPC        0000          2008 SD296         20081027
K08SU5D 17.6   0.15 K1014 232.50670  101.22981  157.59907    5.61168  0.2530093  0.30933592   2.1652887  2 E2010-C46    36   4 2001-2008 0.43 M-v 38h MPC        1007          2008 SD305         20081103
K08SU9P 17.7   0.15 K1014 113.91473  355.52369   48.04703    2.32502  0.1839352  0.25728716   2.4482587  2 E2010-C46    31   3 2000-2008 0.37 M-v 38h MPC        0000          2008 SP309         20081229
K08T04M 16.6   0.15 K1014  59.15172  230.92581  193.07322    3.64656  0.1520054  0.21419341   2.7665083  0 E2010-C46    84   6 1994-2010 0.46 M-v 38h MPC        1000          2008 TM4           20100209
K08T06W 16.6   0.15 K1014 335.43536  320.00928  195.72445    5.74168  0.1027215  0.25173269   2.4841414  2 E2010-C46    66   5 2002-2010 0.52 M-v 38h MPC        1000          2008 TW6           20100209
K08T09M 16.0   0.15 K1014  56.51148  170.66938  238.59531   13.92623  0.0648798  0.23449541   2.6044328  1 E2010-C46    37   4 2005-2010 0.59 M-v 38h MPC        0000          2008 TM9           20100211
K08T26A 17.2   0.15 K1014 163.47316  246.26178   97.01984    4.35689  0.1335563  0.29385107   2.2407042  2 E2010-C46    54   4 2001-2010 0.59 M-v 38h MPC        0000          2008 TA26          20100210
K08T33M 18.0   0.15 K1014 195.44344  137.62316  172.92532    3.38873  0.1360182  0.30037413   2.2081455  1 E2010-C46    39   6 1995-2010 0.36 M-v 38h MPC        0000          2008 TM33          20100210
K08T54C 17.0   0.15 K1014 355.10069  346.72999  165.86635    5.02782  0.1175161  0.25918017   2.4363231  1 E2010-C46    33   4 2004-2010 0.34 M-v 38h MPC        0000          2008 TC54          20100210
K08T55F 17.7   0.15 K1014 171.82471  293.34656   14.76967    2.34797  0.2413432  0.27395702   2.3479081  3 E2010-C46    45   3 2000-2008 0.40 M-v 38h MPC        0000          2008 TF55          20081204
K08T67L 16.3   0.15 K1014 107.43894  231.59338  150.45045    3.04388  0.1426724  0.22486505   2.6782724  1 E2010-C46    68   6 1995-2010 0.51 M-v 38h MPC        1000          2008 TL67          20100210
K08TB0Z 15.9   0.15 K1014  75.23176   29.55498    9.54251   10.03266  0.1051884  0.18860869   3.0113524  3 E2010-C46    47   3 2003-2010 0.48 M-v 38h MPC        0000          2008 TZ110         20100209
K08TB2D 15.2   0.15 K1014  32.02275   89.47620  357.57670    9.88440  0.0693006  0.18903083   3.0068675  1 E2010-C46    63   5 2000-2010 0.54 M-v 38h MPC        1000          2008 TD112         20100209
K08TE6F 18.7   0.15 K1014 109.52191  259.13327  135.93395    1.71867  0.1803016  0.27379832   2.3488153  2 E2010-C46    30   3 2001-2008 0.46 M-v 38h MPC        0000          2008 TF146         20081102
K08TF7Y 15.2   0.15 K1014 329.38070  181.91686  344.72562   13.90666  0.0466696  0.22227601   2.6990296  1 E2010-C46    60   4 2001-2010 0.59 M-v 38h MPC        0000          2008 TY157         20100209
K08TF8E 15.1   0.15 K1014 116.62036  358.60507    2.40663   11.68862  0.1089632  0.19060617   2.9902769  1 E2010-C46    61   6 1995-2010 0.56 M-v 38h MPC        1000          2008 TE158         20100209
K08U78J 15.9   0.15 K1014 345.30866  341.63031  172.29718    6.76298  0.0372176  0.22561763   2.6723132  1 E2010-C46    47   7 1999-2010 0.52 M-v 38h MPC        0000          2008 UJ78          20100209
K08UC2N 16.8   0.15 K1014 246.20592  312.71935  310.83170    4.85426  0.0952240  0.24708350   2.5152060  0 E2010-C46    43   6 2002-2010 0.39 M-v 38h MPC        0000          2008 UN122         20100210
K08UE8R 14.9   0.15 K1014 234.04031  210.79454   47.52894    8.68172  0.0646897  0.18360450   3.0658236  0 E2010-C46    78   7 1997-2010 0.50 M-v 38h MPC        1000          2008 UR148         20100209
K08UF0P 17.0   0.15 K1014 244.01426  128.47033  122.70272    2.05707  0.1578881  0.25936762   2.4351490  0 E2010-C46    40   5 2003-2008 0.32 M-v 38h MPC        1000          2008 UP150         20081027
K08UF1E 16.2   0.15 K1014  98.35793  174.00298  209.47389    1.35474  0.2153919  0.18737587   3.0245466  1 E2010-C46    83   4 2002-2010 0.43 M-v 38h MPC        0000          2008 UE151         20100210
K08UG0F 16.1   0.15 K1014 144.12025  313.63048   42.18806    5.76665  0.2302974  0.23273397   2.6175573  1 E2010-C46    82   7 1994-2010 0.49 M-v 38h MPC        0000          2008 UF160         20100210
K08UK2R 15.7   0.15 K1014  57.60341  186.56240  233.72160    9.12056  0.1504276  0.18060337   3.0996939  1 E2010-C46    62   4 2002-2010 0.36 M-v 38h MPC        1000          2008 UR202         20100209
K08UL6Z 16.4   0.15 K1014  89.06836   70.11155  318.04849    7.16692  0.2332485  0.22271181   2.6955075  1 E2010-C46    52   4 2001-2010 0.52 M-v 38h MPC        0000          2008 UZ216         20100210
K08UL8N 16.0   0.15 K1014 299.84024  153.17532   32.25547   10.27345  0.0185400  0.17851523   3.1238190  0 E2010-C46    39   5 1997-2010 0.34 M-v 38h MPC        0000          2008 UN218         20100209
K08UR5P 16.0   0.15 K1014  53.52618   42.02140   33.20872    6.20676  0.0613277  0.19989052   2.8969517  1 E2010-C46    55   4 2003-2010 0.45 M-v 38h MPC        1000          2008 UP275         20100209
K08UR7A 15.9   0.15 K1014  20.30452   73.89557   37.21058    5.94863  0.1220401  0.18452175   3.0556551  1 E2010-C46    57   4 1997-2010 0.35 M-v 38h MPC        0000          2008 UA277         20100209
K08UR7X 16.2   0.15 K1014  46.23388   34.47463   44.45363    2.53543  0.1198163  0.18232438   3.0801572  0 E2010-C46    69   6 1992-2010 0.52 M-v 38h MPC        1000          2008 UX277         20100210
K08UR8C 15.4   0.15 K1014  24.31766   59.34073   38.74716   11.13043  0.0643022  0.18010201   3.1054438  2 E2010-C46    55   3 2005-2010 0.58 M-v 38h MPC        0000          2008 UC278         20100209
K08US0L 16.1   0.15 K1014 119.37588  209.53779  158.55204   13.42856  0.2110046  0.22384094   2.6864352  3 E2010-C46    29   3 2002-2010 0.51 M-v 38h MPC        0000          2008 UL280         20100210
K08UT1G 16.4   0.15 K1014  53.72742  217.92615  203.79013   10.18466  0.1105404  0.20287087   2.8685093  1 E2010-C46    49   4 2003-2010 0.44 M-v 38h MPC        1000          2008 UG291         20100209
K08UU5Z 15.6   0.15 K1014   1.26120  114.98758   19.83001   12.35747  0.1399391  0.17250423   3.1959714  0 E2010-C46    45   6 1999-2010 0.40 M-v 38h MPC        1000          2008 UZ305         20100210
K08UW2Q 16.4   0.15 K1014 251.67329  351.23176  261.96043    6.50892  0.0886444  0.27948760   2.3168310  1 E2010-C46    53   6 2001-2010 0.51 M-v 38h MPC        0000          2008 UQ322         20100209
K08UX5T 15.7   0.15 K1014 241.22498   18.83493  239.05126   11.94601  0.0942116  0.21842395   2.7306699  1 E2010-C46    43   6 1999-2010 0.43 M-v 38h MPC        0000          2008 UT335         20100209
K08Ua4C 15.0   0.15 K1014  93.33736   44.19830  348.24660   13.64590  0.1260609  0.19308834   2.9645949  1 E2010-C46    52   6 1977-2010 0.60 M-v 38h MPC        1000          2008 UC364         20100209
K08Ua5M 15.1   0.15 K1014  63.92599  304.58611  116.35365   13.31961  0.1352506  0.17772126   3.1331159  0 E2010-C46    51   5 2000-2010 0.45 M-v 38h MPC        1000          2008 UM365         20100209
K08Ua8Y 16.3   0.15 K1014 194.21761  217.62079   78.35774   15.56951  0.2228954  0.22146764   2.7055934  3 E2010-C46    22   2 2002-2008 0.42 M-v 38h MPC        0000          2008 UY368         20081230
K08Ua9R 17.8   0.15 K1014 121.14320  112.63126  313.31515    3.90252  0.1253790  0.29451597   2.2373305  3 E2010-C46    40   2 2006-2009 0.43 M-v 38h MPC        0000          2008 UR369         20090131
K08V02G 15.9   0.15 K1014 133.64356   56.91739  299.50117    3.23893  0.2539915  0.23340567   2.6125330  1 E2010-C46    85   5 1999-2010 0.45 M-v 38h MPC        1000          2008 VG2           20100210
K08V08M 15.4   0.15 K1014  58.19845  161.29123  266.38794    8.35635  0.0482044  0.18456171   3.0552141  1 E2010-C46    43   4 2002-2010 0.45 M-v 38h MPC        0000          2008 VM8           20100209
K08V10Z 15.6   0.15 K1014 175.30923  224.00270   95.47559    5.66118  0.1621844  0.24001629   2.5643398  1 E2010-C46    73   5 2002-2010 0.42 M-v 38h MPC        1000          2008 VZ10          20100210
K08V29G 16.0   0.15 K1014 163.17513  316.98645   11.71525    5.15309  0.1914836  0.24022065   2.5628852  1 E2010-C46    46   6 2002-2010 0.48 M-v 38h MPC        0000          2008 VG29          20100210
K08V30B 17.2   0.15 K1014 234.91343  254.50574   27.20727    6.67396  0.1431067  0.28366780   2.2940138  2 E2010-C46    30   4 2000-2008 0.57 M-v 38h MPC        0000          2008 VB30          20081202
K08V64G 15.0   0.15 K1014  80.39711  113.79919  282.71258    9.41997  0.1789980  0.17125457   3.2115001  1 E2010-C46    62   6 1996-2010 0.54 M-v 38h MPC        1000          2008 VG64          20100209
K08V76D 16.5   0.15 K1014 227.63407  110.38994  166.32391    3.55093  0.1442907  0.24093901   2.5577885  0 E2010-C46    46   7 1994-2009 0.44 M-v 38h MPC        1000          2008 VD76          20090101
K08V78D 15.9   0.15 K1014  53.28557   24.50716   83.87115    9.94787  0.0594024  0.21619178   2.7494338  3 E2010-C46    38   3 2005-2009 0.33 M-v 38h MPC        0000          2008 VD78          20090126
K08V78P 16.4   0.15 K1014 129.88222  259.30957  119.43609    5.94076  0.1548160  0.23382612   2.6094002  2 E2010-C46    46   4 2001-2009 0.45 M-v 38h MPC        0000          2008 VP78          20090301
K08V79D 16.0   0.15 K1014 127.37085  333.81441   84.29994    8.75126  0.0383031  0.22350941   2.6890911  3 E2010-C46    33   3 2003-2009 0.41 M-v 38h MPC        0000          2008 VD79          20090423
K08V79J 16.6   0.15 K1014 138.93068  270.23032  120.69504    4.47208  0.1768943  0.22672921   2.6635718  3 E2010-C46    38   3 2003-2009 0.42 M-v 38h MPC        0000          2008 VJ79          20090107
K08V79T 16.7   0.15 K1014  97.12387   62.82491   26.64554    4.91916  0.2430437  0.23876163   2.5733154  3 E2010-C46    46   2 2005-2009 0.54 M-v 38h MPC        0000          2008 VT79          20090131
K08V80C 15.7   0.15 K1014 219.31891   52.19539  307.70994   12.84901  0.1764334  0.23786760   2.5797593  3 E2010-C46    34   2 2007-2009 0.48 M-v 38h MPC        0000          2008 VC80          20090219
